,MDF_EXP
12005,227.6206322795293
12006,215.42553191489412
12007,178.96087235407927
12008,184.4147780192524
12009,190.7136179495161
12010,158.30618892508144
12011,179.6631316281971
12012,164.15094339622635
12013,158.7401574803149
12014,177.70700636942672
12015,157.02746365105003
12016,164.5983017635533
12017,163.10679611650488
12018,161.95372750642673
12019,166.0305343511452
12020,164.1509433962263
12021,164.43719412724303
12022,166.9865642994244
12023,164.4612476370513
12024,182.04804045512034
12025,161.43497757847535
12026,162.3711340206186
12027,160.86817746568835
12028,165.55661274976228
12029,162.73813367775327
12030,180.0
12031,192.48217757614992
12032,174.47495961227793
12033,180.56426332288413
12034,162.42346116661338
12035,171.8235681369332
12036,176.13636363636454
12037,183.0708661417318
12038,185.5072463768122
12039,177.12177121771256
12040,159.69581749049456
12041,169.59064327485396
12042,187.02770780856463
12043,190.72847682119212
12044,188.48167539267118
12045,180.76688983566672
12046,196.8190854870775
12047,156.71641791044738
12048,142.8571428571434
12049,125.63451776649752
12050,166.28175519630545
12051,167.7377892030848
12052,181.76254589963307
12053,210.89297023432601
12054,204.09448818897673
12055,183.26439707286096
12056,172.57909875359437
12057,173.42192691029757
12058,202.86323484617634
12059,394.28049893519784
12060,355.3398058252404
12061,317.1561051004646
12062,301.4218009478654
12063,312.47952833278885
12064,304.5004787743362
12065,324.1157556270094
12066,354.5366483693881
12067,347.1387922858022
12068,305.18053375196206
12069,293.21808510638374
12070,277.7242044358726
12071,277.81350482314787
12072,254.0656643142039
12073,259.61538461538237
12074,295.5665024630515
12075,271.4420358152654
12076,266.00985221674637
12077,247.54420432219885
12078,260.789149198519
12079,226.1904761904753
12080,270.41149575440784
12081,276.31578947368456
12082,268.83116883116924
12083,256.64290343486516
12084,266.32357671276907
12085,265.62009419151974
12086,265.5737704918043
12087,270.05511328842647
12088,261.35310472659955
12089,279.4520547945223
12090,243.46756839840336
12091,215.67357512953214
12092,251.13739763421273
12093,221.73089071383552
12094,228.21846553965943
12095,232.68147166059381
12096,257.7155583837065
12097,196.13947696139823
12098,218.8799999999984
12099,211.212516297264
12100,267.0106417284738
12101,257.98045602606396
12102,253.2779021426298
12103,268.41144248326407
12104,240.2287893231647
12105,243.4839986803058
12106,222.01138519924177
12107,213.1882202304768
12108,246.7289719626158
12109,253.52112676056097
12110,264.18786692758636
12111,267.7685950413183
12112,292.9259382264972
12113,277.9237844940842
12114,263.64846870838915
12115,273.08707124010203
12116,220.9302325581409
12117,263.94644564870794
12118,278.1211372064227
12119,250.95057034220574
12120,142.95168762409094
12121,170.67003792667577
12122,179.6522858982591
12123,200.31796502384708
12124,248.27586206896837
12125,279.02374670184963
12126,233.40537202840474
12127,207.42637644045936
12128,229.78723404255257
12129,174.81385561670515
12130,162.0614715926729
12131,182.9508196721339
12132,226.62889518413772
12133,257.1428571428564
12134,154.50643776824168
12135,217.2029702970347
12136,202.62664165103465
12137,260.3878116343508
12138,242.72142200429312
12139,223.74145431944788
12140,227.31804586241853
12141,237.14652956297937
12142,202.11360634082072
12143,206.7039106145206
12144,220.0772200772222
12145,230.2070645554192
12146,191.10816191108677
12147,196.2167361333743
12148,213.2834424696012
12149,196.32284200685484
12150,215.46961325967501
12151,221.5743440233195
12152,327.17016609213096
12153,288.3295194507995
12154,236.00895426927124
12155,224.9314233465395
12156,211.17628897807603
12157,137.84301212507913
12158,201.7804154302736
12159,184.58669981354842
12160,200.3273322422202
12161,210.25308241401729
12162,245.90163934426695
12163,204.35716477446834
12164,183.50324374420435
12165,196.72131147540762
12166,171.86505410566477
12167,160.10165184244303
12168,141.8216199180565
12169,188.48167539267018
12170,223.069590085796
12171,199.36708860759484
12172,237.2050260496476
12173,180.54711246200606
12174,231.92960402262722
12175,203.59281437125756
12176,214.61326811372692
12177,200.5730659025788
12178,204.09448818897647
12179,220.04889975550094
12180,205.1449039400847
12181,244.08703878902568
12182,195.77377252952158
12183,246.57534246575366
12184,191.05821807655175
12185,226.27278441231954
12186,237.35050597976132
12187,201.87935738102502
12188,232.37338629592932
12189,182.32044198894957
12190,215.90909090909088
12191,197.1830985915492
12192,228.81355932203405
12193,224.56813819577823
12194,199.93652808632186
12195,241.01894186806052
12196,206.96263174704566
12197,256.10887720383465
12198,182.2933681803335
12199,225.56390977443638
12200,255.1087673038904
12201,241.83206106870313
12202,226.84310018903628
12203,191.36960600375292
12204,217.4880763116054
12205,189.6498295630618
12206,185.86640851887634
12207,225.7053291536052
12208,184.73380372033384
12209,203.02932645826561
12210,189.47368421052653
12211,240.1561991539211
12212,193.6708860759499
12213,198.2257571122671
12214,199.49335022165974
12215,210.78582434514536
12216,230.25263831147913
12217,190.00310462589235
12218,219.51219512195001
12219,295.76076240552135
12220,317.1561051004646
12221,334.2939481267985
12222,341.38880391557115
12223,335.7761492338443
12224,312.1709507587492
12225,281.1638591117919
12226,263.65578272810603
12227,271.55172413792997
12228,267.59167492566814
12229,263.32899869961
12230,267.5970873786405
12231,250.99601593625306
12232,242.93059125963742
12233,236.06557377049003
12234,256.98324022346077
12235,258.1047381546122
12236,277.88279773156796
12237,265.2747927540678
12238,240.21838034576868
12239,263.6942675159228
12240,237.28813559322023
12241,250.3311258278161
12242,263.33434928375357
12243,252.954327690835
12244,260.38781163434805
12245,244.85733244857437
12246,255.44554455445774
12247,221.81146025878135
12248,256.3936549045009
12249,249.2581602373912
12250,272.3062673664722
12251,245.26420737786705
12252,276.65140614781376
12253,239.3320964749517
12254,225.44495715227654
12255,227.92207792207574
12256,234.91027732463488
12257,211.42857142857142
12258,235.9882005899741
12259,241.0189418680592
12260,236.4716922114514
12261,206.6985645933028
12262,246.87595245352153
12263,188.81118881118857
12264,213.529977556912
12265,228.07017543859166
12266,200.8928571428607
12267,233.61823361823423
12268,217.34985700666815
12269,250.74626865671186
12270,202.89855072463945
12271,236.47169221144637
12272,251.63094128611326
12273,194.34741187678202
12274,232.29461756374116
12275,148.52427800698194
12276,200.00000000000082
12277,245.42919119925642
12278,218.79106438895985
12279,232.2215229704235
12280,222.08513263417282
12281,216.8674698795178
12282,203.19849482596652
12283,245.5289481661109
12284,260.7087827426825
12285,143.3577572475337
12286,174.5313510019402
12287,117.2638436482083
12288,170.5622236260273
12289,198.98926089703187
12290,128.7313432835845
12291,159.64523281596485
12292,207.58725341426805
12293,178.57142857142986
12294,137.49204328453482
12295,187.50000000000202
12296,141.86117005153366
12297,154.3837357052129
12298,174.59836314034553
12299,169.31560168666923
12300,166.66666666666737
12301,169.43834326953427
12302,200.4330343334369
12303,217.07394477943984
12304,191.48936170212917
12305,212.9836904381228
12306,231.2138728323675
12307,202.312138728326
12308,213.48314606741445
12309,207.3732718894033
12310,243.32344213649546
12311,269.57878315132456
12312,233.1174838112821
12313,218.41941505912033
12314,234.80750874960182
12315,251.28983308042456
12316,243.7673130193922
12317,192.83746556474054
12318,234.65818759936883
12319,268.04791194560863
12320,310.0364359059239
12321,211.83393265773026
12322,219.6461256863928
12323,254.39698492462557
12324,257.91402865711433
12325,239.92002665778625
12326,259.11708253359876
12327,238.88888888888485
12328,220.89552238805973
12329,216.3039948035076
12330,207.71333130883687
12331,209.16720464816007
12332,199.67373572593797
12333,202.3809523809524
12334,210.89297023432573
12335,205.97584233947904
12336,206.10687022900782
12337,212.81891723708793
12338,210.0
12339,216.2503951944359
12340,221.24172707217173
12341,214.68926553672364
12342,223.6756049705691
12343,216.26617375231066
12344,216.86746987951824
12345,215.6019656019658
12346,221.66087780233707
12347,207.98943545724785
12348,224.7892600686848
12349,222.01138519924055
12350,223.5668789808917
12351,215.21089339090014
12352,235.58741040822704
12353,225.81710135358273
12354,213.75000000000077
12355,215.25533290239173
12356,235.63218390804602
12357,212.10191082802487
12358,206.89655172413796
12359,219.5826645264849
12360,217.36292428198485
12361,224.7892600686866
12362,216.66138739309514
12363,209.23829917405973
12364,234.60410557184707
12365,213.08780006576805
12366,217.87709497206802
12367,218.55541718555455
12368,224.1594022415944
12369,207.99500312304784
12370,232.1428571428562
12371,228.0
12372,228.57142857142856
12373,208.22622107969264
12374,217.20297029702897
12375,206.8965517241384
12376,217.60694358338276
12377,212.42236024844465
12378,198.1132075471694
12379,213.25648414985423
12380,201.14942528735747
12381,234.14634146341461
12382,205.84498094027944
12383,206.50095602294607
12384,223.28244274809123
12385,228.42639593908643
12386,212.79175507729607
12387,221.0016155088866
12388,208.7120025070513
12389,208.66381940207316
12390,207.08955223880326
12391,208.19005939355895
12392,213.17947160643527
12393,210.65599014474807
12394,209.64089291491294
12395,215.13944223107572
12396,208.45070422535034
12397,203.45744680851112
12398,208.2551594746723
12399,212.62045383897996
12400,207.49279538904963
12401,210.26744543498253
12402,197.60479041916204
12403,201.34228187919342
12404,209.69773299748041
12405,210.95977193538212
12406,206.76074827699435
12407,204.41988950276217
12408,203.2913843175232
12409,208.15581253804152
12410,206.23806492679998
12411,213.54979706525228
12412,215.53576911268004
12413,213.6335970785163
12414,224.8594628357286
12415,213.76370280146068
12416,205.97584233947848
12417,208.908406524469
12418,224.0419259744524
12419,206.1281337047379
12420,215.07352941176254
12421,212.50797702616828
12422,205.74787720443618
12423,207.96594709638126
12424,203.38983050847511
12425,207.03253368386726
12426,204.10665032178767
12427,207.0949185043132
12428,219.07894736841877
12429,212.10191082802487
12430,206.8965517241361
12431,209.43049601959385
12432,211.5628970775094
12433,210.38961038960605
12434,208.60927152318007
12435,213.11999999999847
12436,211.83393265773026
12437,235.03184713375728
12438,286.2595419847323
12439,220.01982160555184
12440,219.80198019801682
12441,209.23656927426703
12442,207.3984232868404
12443,212.62045383897996
12444,233.47042075292703
12445,245.7923150206414
12446,225.84692597239894
12447,226.86567164179206
12448,228.78932316492376
12449,209.3699515347347
12450,229.97818635088709
12451,270.253362527373
12452,257.7833125778322
12453,246.09374999999977
12454,282.2606991179405
12455,229.93776613167225
12456,235.70744171191694
12457,243.16856002455955
12458,233.62175525339998
12459,249.6697490092435
12460,237.58642363293743
12461,233.6182336182292
12462,238.1538461538528
12463,252.11726384364783
12464,238.52080123266697
12465,239.24050632910945
12466,242.64705882353206
12467,235.40669856459226
12468,251.9014298752705
12469,242.8702851885898
12470,233.91812865497096
12471,231.78391959798725
12472,236.53846153846465
12473,266.35975008220714
12474,273.06501547987654
12475,260.6120434353378
12476,257.3826546471917
12477,245.7142857142857
12478,259.33202357563107
12479,254.00898011545627
12480,251.66444740345662
12481,245.21569899448647
12482,236.0089542692661
12483,237.51178133836228
12484,246.0820273424474
12485,244.01008827239013
12486,230.76923076922333
12487,244.1640378548896
12488,238.08059058751155
